tagId,timestamp,dateTime,loc(x),loc(y),loc(z),yaw,roll,pitch,acc(x),acc(y),acc(z),gyro,magnetic,label
26660,1650215272.553,"19:07:52,553000",3358,4178,1292,4.866,0.05,-0.062,-108,202,670,"{'x': 20.875, 'y': 13.25, 'z': 38.1875}","{'x': 16.6875, 'y': 1.375, 'z': -41.25}",2
26651,1650215272.636,"19:07:52,636000",3118,4973,868,0.016,0.063,-0.003,54,1,957,"{'x': -0.3125, 'y': 0, 'z': -0.125}","{'x': 0.375, 'y': 6.0625, 'z': -16.375}",2
26660,1650215272.706,"19:07:52,706000",3417,4297,1274,4.749,0.058,-0.048,-12,155,757,"{'x': 6.625, 'y': 5.25, 'z': 33.9375}","{'x': 17, 'y': -2.6875, 'z': -42.0625}",2
26651,1650215272.781,"19:07:52,781000",3125,4975,860,0.016,0.063,-0.003,57,2,955,"{'x': -0.1875, 'y': -0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -15.5625}",2
26651,1650215272.955,"19:07:52,955000",3131,4975,848,0.016,0.063,-0.003,56,0,954,"{'x': 0.25, 'y': -0.0625, 'z': -0.0625}","{'x': 0.375, 'y': 6.75, 'z': -15.1875}",2
26651,1650215273.141,"19:07:53,141000",3136,4974,846,0.016,0.063,-0.003,57,0,957,"{'x': -0.375, 'y': 0.1875, 'z': -0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -14.375}",2
26660,1650215273.235,"19:07:53,235000",3476,4445,1251,4.647,0.067,-0.04,37,106,857,"{'x': 24.625, 'y': 6, 'z': 3.4375}","{'x': 16.25, 'y': -6, 'z': -42.0625}",2
26651,1650215273.317,"19:07:53,317000",3135,4975,836,0.016,0.063,-0.003,56,1,952,"{'x': -0.25, 'y': 0, 'z': -0.0625}","{'x': 0.75, 'y': 7.1875, 'z': -15.5625}",2
26660,1650215273.383,"19:07:53,383000",3476,4445,1251,4.629,0.06,-0.044,-6,54,1036,"{'x': 3.6875, 'y': 1.125, 'z': 26.25}","{'x': 15.5, 'y': -7.1875, 'z': -40.875}",2
26651,1650215273.455,"19:07:53,455000",3138,4973,837,0.016,0.063,-0.003,55,0,953,"{'x': 0, 'y': 0.125, 'z': -0.0625}","{'x': 0.375, 'y': 6.75, 'z': -15.1875}",2
26660,1650215273.53,"19:07:53,530000",3522,4604,1232,4.538,0.064,-0.091,-21,174,860,"{'x': 20.0625, 'y': 4.5625, 'z': 33.625}","{'x': 14.75, 'y': -9.375, 'z': -40.875}",2
26651,1650215273.615,"19:07:53,615000",3151,4968,901,0.016,0.063,-0.003,54,0,955,"{'x': -0.0625, 'y': 0.0625, 'z': 0.125}","{'x': 0.75, 'y': 6.75, 'z': -16.375}",2
26660,1650215273.692,"19:07:53,692000",3568,4756,1267,4.429,0.057,-0.08,-66,215,722,"{'x': 40.5, 'y': 16, 'z': 46}","{'x': 14, 'y': -10.0625, 'z': -40.0625}",2
26651,1650215273.768,"19:07:53,768000",3153,4965,924,0.016,0.063,-0.003,56,4,954,"{'x': 0.125, 'y': -0.125, 'z': 0.1875}","{'x': 1.1875, 'y': 7.5625, 'z': -15.1875}",2
26651,1650215273.945,"19:07:53,945000",3155,4966,911,0.016,0.063,-0.003,57,0,953,"{'x': 0, 'y': 0.125, 'z': 0.1875}","{'x': 0.375, 'y': 7.1875, 'z': -15.5625}",2
26660,1650215274.015,"19:07:54,015000",3582,4926,1259,4.255,0.065,-0.058,71,79,1052,"{'x': 5.6875, 'y': -1.5, 'z': 15.75}","{'x': 12.1875, 'y': -13, 'z': -40.0625}",2
26651,1650215274.104,"19:07:54,104000",3157,4966,916,0.016,0.063,-0.003,56,3,954,"{'x': -0.1875, 'y': 0.1875, 'z': -0.0625}","{'x': 0, 'y': 7.5625, 'z': -15.1875}",2
26660,1650215274.18,"19:07:54,180000",3573,5090,1256,4.236,0.056,-0.028,79,-74,1063,"{'x': 26.8125, 'y': -9.8125, 'z': 8.5625}","{'x': 13.25, 'y': -13.75, 'z': -40.1875}",2
26651,1650215274.264,"19:07:54,264000",3157,4966,921,0.016,0.063,-0.003,55,1,953,"{'x': 0.0625, 'y': 0, 'z': -0.0625}","{'x': 0.75, 'y': 7.1875, 'z': -15.5625}",2
26660,1650215274.342,"19:07:54,342000",3555,5262,1250,4.218,0.068,-0.046,38,-63,1030,"{'x': 0.5, 'y': -16.0625, 'z': 9}","{'x': 13.25, 'y': -14.5, 'z': -41.375}",2
26651,1650215274.43,"19:07:54,430000",3157,4966,927,0.016,0.063,-0.003,56,1,954,"{'x': -0.1875, 'y': 0, 'z': -0.125}","{'x': 0.75, 'y': 6.75, 'z': -14.75}",2
26660,1650215274.498,"19:07:54,498000",3513,5432,1182,4.183,0.064,-0.05,28,89,970,"{'x': -11.8125, 'y': 2.4375, 'z': 17.625}","{'x': 11.75, 'y': -15.5625, 'z': -40.5625}",2
26651,1650215274.59,"19:07:54,590000",3153,4966,897,0.016,0.063,-0.003,54,0,953,"{'x': 0.125, 'y': 0.125, 'z': -0.125}","{'x': 0, 'y': 7.875, 'z': -16}",2
26660,1650215274.661,"19:07:54,661000",3488,5602,1203,4.119,0.071,-0.06,49,140,964,"{'x': 36.375, 'y': 3.3125, 'z': 21.625}","{'x': 10.25, 'y': -14.5, 'z': -41.375}",2
26651,1650215274.751,"19:07:54,751000",3157,4966,897,0.016,0.063,-0.003,59,0,955,"{'x': 0.0625, 'y': -0.125, 'z': 0.0625}","{'x': 0.75, 'y': 7.5625, 'z': -15.1875}",2
26651,1650215274.921,"19:07:54,921000",3156,4966,885,0.016,0.063,-0.003,55,0,955,"{'x': -0.0625, 'y': -0.0625, 'z': 0}","{'x': 0.375, 'y': 7.875, 'z': -15.1875}",2
26660,1650215274.991,"19:07:54,991000",3438,5918,1227,3.845,0.077,-0.04,47,159,768,"{'x': 37.125, 'y': 5.75, 'z': 47.3125}","{'x': 7.6875, 'y': -17.375, 'z': -40.25}",2
26651,1650215275.09,"19:07:55,090000",3151,4965,880,0.016,0.063,-0.003,53,0,954,"{'x': -0.125, 'y': -0.25, 'z': 0}","{'x': 0.375, 'y': 7.1875, 'z': -14.75}",2
26660,1650215275.151,"19:07:55,151000",3397,6064,1229,3.751,0.061,-0.052,85,89,936,"{'x': 11.375, 'y': -7.1875, 'z': 31.1875}","{'x': 6.1875, 'y': -19.25, 'z': -39.875}",2
26651,1650215275.252,"19:07:55,252000",3131,4958,835,0.016,0.063,-0.003,55,2,955,"{'x': 0.25, 'y': -0.125, 'z': 0}","{'x': 0.375, 'y': 7.1875, 'z': -15.5625}",2
26660,1650215275.322,"19:07:55,322000",3341,6202,1264,3.708,0.074,-0.049,-5,-160,1253,"{'x': -52.375, 'y': -1, 'z': 9.5}","{'x': 4, 'y': -21.5625, 'z': -40.25}",2
26651,1650215275.399,"19:07:55,399000",3128,4958,834,0.016,0.063,-0.003,56,3,957,"{'x': 0, 'y': 0.0625, 'z': 0}","{'x': 0.375, 'y': 7.875, 'z': -15.1875}",2
26660,1650215275.47,"19:07:55,470000",3286,6334,1278,3.679,0.076,-0.036,57,-62,1105,"{'x': -38.75, 'y': 5.125, 'z': 15.625}","{'x': 3.6875, 'y': -21.5625, 'z': -40}",2
26651,1650215275.569,"19:07:55,569000",3124,4959,835,0.016,0.063,-0.003,55,1,954,"{'x': -0.375, 'y': -0.0625, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -15.5625}",2
26660,1650215275.64,"19:07:55,640000",3213,6451,1291,3.625,0.071,-0.051,-2,76,913,"{'x': -19.125, 'y': 1.375, 'z': 20.8125}","{'x': 2.5625, 'y': -20.75, 'z': -40.375}",2
26651,1650215275.716,"19:07:55,716000",3125,4959,845,0.016,0.063,-0.003,54,3,950,"{'x': 0, 'y': 0, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -14.75}",2
26651,1650215275.92,"19:07:55,920000",3130,4957,812,0.016,0.063,-0.003,56,0,953,"{'x': 0.25, 'y': 0.0625, 'z': 0.125}","{'x': 0, 'y': 6.375, 'z': -14.75}",2
26660,1650215275.992,"19:07:55,992000",3070,6604,1338,3.401,0.055,-0.067,-119,136,679,"{'x': 63.0625, 'y': 2.5, 'z': 51.75}","{'x': 0, 'y': -19.6875, 'z': -39.5625}",2
26651,1650215276.084,"19:07:56,084000",3128,4960,808,0.016,0.063,-0.003,55,0,954,"{'x': 0.0625, 'y': -0.0625, 'z': 0}","{'x': 1.5625, 'y': 6.375, 'z': -15.0625}",2
26660,1650215276.154,"19:07:56,154000",2973,6668,1341,3.244,0.083,-0.032,84,79,848,"{'x': 23.625, 'y': -14, 'z': 54.5625}","{'x': -3, 'y': -20.75, 'z': -40.375}",2
26651,1650215276.243,"19:07:56,243000",3130,4959,811,0.016,0.063,-0.003,57,1,956,"{'x': -0.125, 'y': -0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 7.5625, 'z': -15.5625}",2
26660,1650215276.322,"19:07:56,322000",2878,6717,1347,3.151,0.086,-0.009,91,57,1011,"{'x': 10.875, 'y': -1.75, 'z': 31.75}","{'x': -6.75, 'y': -18.875, 'z': -40.375}",2
26651,1650215276.401,"19:07:56,401000",3127,4959,803,0.016,0.063,-0.003,55,2,954,"{'x': 0.0625, 'y': 0, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -14.25}",2
26660,1650215276.467,"19:07:56,467000",2783,6764,1364,3.091,0.076,-0.041,43,-90,1087,"{'x': -19.875, 'y': 0.0625, 'z': 16.125}","{'x': -7.1875, 'y': -20.375, 'z': -39.6875}",2
26651,1650215276.554,"19:07:56,554000",3133,4957,805,0.016,0.063,-0.003,57,2,955,"{'x': -0.1875, 'y': 0.1875, 'z': 0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -15.5625}",2
26660,1650215276.628,"19:07:56,628000",2707,6791,1388,3.072,0.089,-0.043,98,-26,969,"{'x': -19.5, 'y': 5.4375, 'z': 3.875}","{'x': -8.6875, 'y': -20.0625, 'z': -38.5}",2
26651,1650215276.713,"19:07:56,713000",3129,4957,798,0.016,0.063,-0.003,57,2,954,"{'x': 0.25, 'y': 0.0625, 'z': 0.125}","{'x': 0.75, 'y': 7.5625, 'z': -16.375}",2
26660,1650215276.796,"19:07:56,796000",2636,6815,1461,3.036,0.076,-0.056,29,132,814,"{'x': -11.5625, 'y': 5, 'z': 11.5}","{'x': -9.375, 'y': -20.0625, 'z': -39.6875}",2
26651,1650215276.881,"19:07:56,881000",3132,4959,802,0.016,0.063,-0.003,58,0,954,"{'x': -0.0625, 'y': 0.125, 'z': 0.1875}","{'x': 1.1875, 'y': 7.1875, 'z': -15.0625}",2
26660,1650215276.943,"19:07:56,943000",2542,6836,1459,2.983,0.072,-0.053,71,27,1108,"{'x': 13.875, 'y': 5.625, 'z': 24.8125}","{'x': -8.25, 'y': -20.75, 'z': -39.6875}",2
26651,1650215277.025,"19:07:57,025000",3127,4959,797,0.016,0.063,-0.003,55,2,950,"{'x': 0.1875, 'y': -0.1875, 'z': 0}","{'x': 1.1875, 'y': 7.1875, 'z': -14.75}",2
26660,1650215277.101,"19:07:57,101000",2425,6843,1457,2.894,0.058,-0.033,-93,-87,1104,"{'x': 15.125, 'y': 3.8125, 'z': 38.4375}","{'x': -18.375, 'y': 0.5, 'z': -19.5}",2
26651,1650215277.186,"19:07:57,186000",3130,4958,804,0.016,0.063,-0.003,56,1,956,"{'x': -0.125, 'y': 0, 'z': 0}","{'x': 0.375, 'y': 7.1875, 'z': -15.5625}",2
26660,1650215277.263,"19:07:57,263000",2320,6844,1455,2.793,0.063,-0.043,-42,-24,1163,"{'x': -11.3125, 'y': -13.375, 'z': 45.1875}","{'x': -17.75, 'y': -0.5, 'z': -16.875}",2
26651,1650215277.348,"19:07:57,348000",3133,4958,809,0.016,0.063,-0.003,56,3,954,"{'x': 0.25, 'y': 0, 'z': -0.0625}","{'x': 0.375, 'y': 6.75, 'z': -15.0625}",2
26651,1650215277.512,"19:07:57,512000",3152,4966,856,0.016,0.063,-0.003,56,0,955,"{'x': 0.1875, 'y': -0.125, 'z': 0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -16.375}",2
26651,1650215277.691,"19:07:57,691000",3153,4967,883,0.016,0.063,-0.003,56,0,955,"{'x': 0, 'y': -0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 7.1875, 'z': -15.0625}",2
26660,1650215277.769,"19:07:57,769000",2069,6791,1458,2.623,0.074,-0.07,98,-71,1076,"{'x': -39.1875, 'y': 9.9375, 'z': 22.3125}","{'x': -18.0625, 'y': -7.1875, 'z': -18.1875}",2
26651,1650215277.847,"19:07:57,847000",3154,4967,895,0.016,0.063,-0.003,56,0,954,"{'x': -0.125, 'y': -0.0625, 'z': -0.125}","{'x': 0.75, 'y': 7.1875, 'z': -14.25}",2
26651,1650215278.026,"19:07:58,026000",3152,4969,894,0.016,0.063,-0.003,56,0,952,"{'x': 0, 'y': -0.1875, 'z': -0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -15.0625}",2
26660,1650215278.113,"19:07:58,113000",1938,6743,1458,2.501,0.061,-0.039,-16,12,1048,"{'x': 15.0625, 'y': -4.625, 'z': 38.1875}","{'x': -17.875, 'y': -5.75, 'z': -18.5625}",2
26651,1650215278.189,"19:07:58,189000",3144,4971,893,0.016,0.063,-0.003,56,0,954,"{'x': 0.375, 'y': -0.3125, 'z': -0.0625}","{'x': 0.75, 'y': 7.875, 'z': -15.0625}",2
26660,1650215278.27,"19:07:58,270000",1822,6694,1460,2.38,0.073,-0.048,-89,-33,1018,"{'x': 1.8125, 'y': 4, 'z': 55.125}","{'x': -19.5, 'y': -5.25, 'z': -18.75}",2
26651,1650215278.356,"19:07:58,356000",3147,4970,889,0.016,0.063,-0.003,55,1,955,"{'x': 0.125, 'y': 0, 'z': 0.0625}","{'x': 0.375, 'y': 6.375, 'z': -14.75}",2
26651,1650215278.533,"19:07:58,533000",3147,4970,893,0.016,0.063,-0.003,56,2,954,"{'x': -0.1875, 'y': -0.0625, 'z': -0.1875}","{'x': 0, 'y': 7.1875, 'z': -15.0625}",2
26660,1650215278.617,"19:07:58,617000",1586,6591,1447,2.191,0.083,-0.044,51,68,1056,"{'x': 8.1875, 'y': -1, 'z': 11.3125}","{'x': -21.375, 'y': -3.6875, 'z': -18.5625}",2
26651,1650215278.703,"19:07:58,703000",3147,4971,890,0.016,0.063,-0.003,54,0,953,"{'x': 0.125, 'y': -0.125, 'z': 0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -15.875}",2
26660,1650215278.778,"19:07:58,778000",1474,6527,1419,2.185,0.074,-0.076,-42,-146,1141,"{'x': -37.3125, 'y': 2.125, 'z': 9.3125}","{'x': -21.875, 'y': -5.75, 'z': -18.0625}",2
26651,1650215278.859,"19:07:58,859000",3144,4972,882,0.016,0.063,-0.003,58,0,954,"{'x': -0.125, 'y': 0.125, 'z': -0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -15.0625}",2
26660,1650215278.934,"19:07:58,934000",1373,6449,1421,2.146,0.081,-0.079,40,42,917,"{'x': -19.125, 'y': 7.5625, 'z': 26.625}","{'x': -22.0625, 'y': -6.75, 'z': -19.25}",2
26651,1650215279.023,"19:07:59,023000",3149,4971,876,0.016,0.063,-0.003,55,0,956,"{'x': -0.125, 'y': 0.25, 'z': 0.0625}","{'x': 1.1875, 'y': 7.5625, 'z': -15.0625}",2
26660,1650215279.101,"19:07:59,101000",1287,6363,1418,2.082,0.07,-0.063,-29,97,869,"{'x': -5.9375, 'y': 8.625, 'z': 19.375}","{'x': -21.0625, 'y': -3.5625, 'z': -19.25}",2
26651,1650215279.171,"19:07:59,171000",3149,4971,879,0.016,0.063,-0.003,56,1,952,"{'x': 0.1875, 'y': -0.125, 'z': 0.0625}","{'x': 0.75, 'y': 6.75, 'z': -15.5625}",2
26660,1650215279.251,"19:07:59,251000",1287,6363,1418,1.978,0.063,-0.04,40,-11,1182,"{'x': -2.3125, 'y': -0.5625, 'z': 48.0625}","{'x': -21.1875, 'y': -1.375, 'z': -20.0625}",2
26651,1650215279.331,"19:07:59,331000",3152,4970,887,0.016,0.063,-0.003,55,0,953,"{'x': 0, 'y': 0, 'z': -0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -15.5625}",2
26660,1650215279.401,"19:07:59,401000",1287,6363,1418,1.845,0.072,-0.02,-8,-69,1124,"{'x': -15.0625, 'y': -8.3125, 'z': 43.0625}","{'x': -22.1875, 'y': 1.25, 'z': -19.75}",2
26651,1650215279.463,"19:07:59,463000",3149,4972,884,0.016,0.063,-0.003,56,1,954,"{'x': 0, 'y': 0, 'z': 0.0625}","{'x': -0.75, 'y': 6.75, 'z': -15.875}",2
26660,1650215279.532,"19:07:59,532000",1196,6260,1382,1.734,0.067,-0.041,-79,3,1009,"{'x': -24.125, 'y': -4.6875, 'z': 61.5}","{'x': -22.875, 'y': 1.5625, 'z': -20.5625}",2
26651,1650215279.625,"19:07:59,625000",3147,4971,882,0.016,0.063,-0.003,54,2,955,"{'x': -0.1875, 'y': 0, 'z': 0.0625}","{'x': 0.75, 'y': 7.1875, 'z': -15.5625}",2
26660,1650215279.689,"19:07:59,689000",1128,6140,1343,1.584,0.071,-0.028,26,86,930,"{'x': -1.125, 'y': 5.1875, 'z': 40.5625}","{'x': -21.875, 'y': 4.5625, 'z': -21.25}",2
26651,1650215279.78,"19:07:59,780000",3146,4971,876,0.016,0.063,-0.003,56,2,951,"{'x': 0, 'y': 0.125, 'z': 0.125}","{'x': 1.1875, 'y': 7.1875, 'z': -15.0625}",2
26660,1650215279.851,"19:07:59,851000",1037,6023,1341,1.487,0.08,-0.05,108,192,975,"{'x': 41.6875, 'y': -3.625, 'z': 20.0625}","{'x': -22.1875, 'y': 8, 'z': -19.75}",2
26651,1650215279.919,"19:07:59,919000",3151,4971,858,0.016,0.063,-0.003,56,0,954,"{'x': 0.0625, 'y': -0.1875, 'z': -0.125}","{'x': 0.375, 'y': 6.75, 'z': -15.875}",2
26660,1650215279.995,"19:07:59,995000",985,5892,1334,1.455,0.086,-0.049,89,56,862,"{'x': 64.3125, 'y': -10.375, 'z': 3.9375}","{'x': -21.875, 'y': 7.875, 'z': -20.6875}",2
26651,1650215280.072,"19:08:00,072000",3152,4969,849,0.016,0.063,-0.003,55,1,954,"{'x': 0.125, 'y': -0.25, 'z': 0}","{'x': 1.1875, 'y': 7.5625, 'z': -15.5625}",2
26660,1650215280.145,"19:08:00,145000",944,5762,1330,1.428,0.082,-0.032,18,38,965,"{'x': 30.75, 'y': -0.625, 'z': 10}","{'x': -22.25, 'y': 8.5, 'z': -21}",2
26651,1650215280.235,"19:08:00,235000",3157,4969,885,0.016,0.063,-0.003,58,2,954,"{'x': -0.25, 'y': 0.125, 'z': 0.0625}","{'x': 0, 'y': 6.75, 'z': -15.0625}",2
26660,1650215280.305,"19:08:00,305000",904,5644,1327,1.392,0.082,-0.041,14,41,1051,"{'x': 2.8125, 'y': -4.25, 'z': 29.625}","{'x': -22.1875, 'y': 8.375, 'z': -21.375}",2
26651,1650215280.397,"19:08:00,397000",3161,4969,884,0.016,0.063,-0.003,56,2,955,"{'x': -0.3125, 'y': 0, 'z': 0.0625}","{'x': 0.75, 'y': 7.5625, 'z': -15.875}",2
26660,1650215280.467,"19:08:00,467000",888,5523,1327,1.302,0.07,-0.069,-15,134,918,"{'x': -10.5, 'y': 7.8125, 'z': 37.9375}","{'x': -21.375, 'y': 9.75, 'z': -20.5625}",2
26651,1650215280.54,"19:08:00,540000",3159,4970,877,0.016,0.063,-0.003,54,0,953,"{'x': 0.125, 'y': -0.0625, 'z': 0.125}","{'x': 0.75, 'y': 7.5625, 'z': -15.0625}",2
26651,1650215280.706,"19:08:00,706000",3156,4971,878,0.016,0.063,-0.003,56,2,951,"{'x': -0.125, 'y': 0.125, 'z': -0.1875}","{'x': 0.75, 'y': 6.75, 'z': -14.75}",2
26660,1650215280.777,"19:08:00,777000",894,5284,1332,1.016,0.074,-0.056,77,174,760,"{'x': 13, 'y': 5.875, 'z': 32.5}","{'x': -17.5625, 'y': 13.25, 'z': -22.0625}",2
26651,1650215280.858,"19:08:00,858000",3159,4973,884,0.016,0.063,-0.003,57,3,955,"{'x': -0.0625, 'y': -0.125, 'z': 0}","{'x': 0.75, 'y': 7.1875, 'z': -15.0625}",2
26660,1650215280.936,"19:08:00,936000",893,5157,1336,0.975,0.068,-0.046,125,117,975,"{'x': 3.375, 'y': 3.4375, 'z': 8.0625}","{'x': -16.1875, 'y': 14.6875, 'z': -22.5}",2
26651,1650215281.017,"19:08:01,017000",3155,4973,898,0.016,0.063,-0.003,56,3,954,"{'x': -0.0625, 'y': 0, 'z': -0.125}","{'x': 0.75, 'y': 7.5625, 'z': -15.0625}",2
26660,1650215281.091,"19:08:01,091000",920,5035,1340,0.98,0.063,-0.02,-14,-169,1318,"{'x': -41.1875, 'y': -4.6875, 'z': -1.0625}","{'x': -15.375, 'y': 15.75, 'z': -22.1875}",2
26651,1650215281.179,"19:08:01,179000",3150,4971,919,0.016,0.063,-0.003,56,1,953,"{'x': -0.0625, 'y': -0.0625, 'z': 0.125}","{'x': 0, 'y': 6.75, 'z': -15.5625}",2
26660,1650215281.253,"19:08:01,253000",958,4910,1364,0.999,0.096,-0.044,37,-83,1080,"{'x': -31.5, 'y': 7.4375, 'z': -2.375}","{'x': -18, 'y': 13.5625, 'z': -22.375}",2
26651,1650215281.345,"19:08:01,345000",3154,4971,915,0.016,0.063,-0.003,57,0,955,"{'x': 0.125, 'y': -0.0625, 'z': 0}","{'x': 0.75, 'y': 6.75, 'z': -15.875}",2
26660,1650215281.418,"19:08:01,418000",1007,4784,1358,0.975,0.083,-0.05,-23,126,889,"{'x': -11.8125, 'y': -2.5, 'z': 10.1875}","{'x': -17.5625, 'y': 14.25, 'z': -23.25}",2
26651,1650215281.502,"19:08:01,502000",3149,4971,906,0.016,0.063,-0.003,55,4,954,"{'x': 0.125, 'y': 0, 'z': 0.0625}","{'x': 0.75, 'y': 6.375, 'z': -15.0625}",2
26660,1650215281.571,"19:08:01,571000",1053,4661,1364,0.923,0.087,-0.051,59,97,1089,"{'x': 20, 'y': 3.375, 'z': 28.25}","{'x': -16.875, 'y': 15.6875, 'z': -23}",2
26651,1650215281.646,"19:08:01,646000",3147,4971,907,0.016,0.063,-0.003,56,2,954,"{'x': 0, 'y': 0, 'z': -0.0625}","{'x': 0.75, 'y': 7.1875, 'z': -14.75}",2
26660,1650215281.718,"19:08:01,718000",1090,4555,1397,0.833,0.1,-0.027,-8,-87,1019,"{'x': 30.6875, 'y': -3.75, 'z': 32.0625}","{'x': -15.0625, 'y': 17.875, 'z': -21.375}",2
26651,1650215281.819,"19:08:01,819000",3145,4972,901,0.016,0.063,-0.003,57,0,954,"{'x': 0, 'y': 0.0625, 'z': 0}","{'x': 0.75, 'y': 7.5625, 'z': -16.375}",2
26660,1650215281.88,"19:08:01,880000",1120,4456,1433,0.698,0.08,-0.037,-43,8,1010,"{'x': -6.5625, 'y': -6.875, 'z': 65.1875}","{'x': -13.1875, 'y': 17.5, 'z': -23.6875}",2
26651,1650215281.966,"19:08:01,966000",3143,4972,902,0.016,0.063,-0.003,55,3,955,"{'x': 0, 'y': 0, 'z': -0.0625}","{'x': 1.1875, 'y': 6.75, 'z': -15.0625}",2
26660,1650215282.039,"19:08:02,039000",1202,4356,1429,0.593,0.07,-0.034,70,89,978,"{'x': 3.25, 'y': 5.3125, 'z': 30.75}","{'x': -11.1875, 'y': 19, 'z': -23.25}",2
26651,1650215282.129,"19:08:02,129000",3141,4973,900,0.016,0.063,-0.003,56,2,952,"{'x': 0.125, 'y': 0, 'z': 0.125}","{'x': 0.75, 'y': 6.75, 'z': -15.0625}",2
26660,1650215282.2,"19:08:02,200000",1257,4273,1428,0.535,0.093,-0.059,127,52,1074,"{'x': 7.9375, 'y': 0.9375, 'z': -1.25}","{'x': -10.5, 'y': 20.6875, 'z': -23.1875}",2
26651,1650215282.29,"19:08:02,290000",3139,4975,909,0.016,0.063,-0.003,56,4,954,"{'x': -0.125, 'y': 0.0625, 'z': -0.125}","{'x': 0.375, 'y': 7.5625, 'z': -15.5625}",2
26660,1650215282.361,"19:08:02,361000",1316,4190,1434,0.531,0.096,-0.058,90,126,803,"{'x': 12.9375, 'y': 9.0625, 'z': -7.375}","{'x': -9.375, 'y': 20.5, 'z': -23.375}",2
26651,1650215282.436,"19:08:02,436000",3138,4975,870,0.016,0.063,-0.003,54,1,952,"{'x': 0.125, 'y': -0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -14.75}",2
26660,1650215282.506,"19:08:02,506000",1400,4103,1440,0.528,0.088,-0.049,20,192,694,"{'x': 19.25, 'y': 5.75, 'z': -0.3125}","{'x': -9, 'y': 20.875, 'z': -23.5625}",2
26651,1650215282.59,"19:08:02,590000",3140,4975,871,0.016,0.063,-0.003,55,0,955,"{'x': -0.125, 'y': 0.0625, 'z': -0.1875}","{'x': 0.75, 'y': 7.875, 'z': -15.5625}",2
26660,1650215282.661,"19:08:02,661000",1489,4027,1441,0.491,0.094,-0.034,1,17,1098,"{'x': 1.6875, 'y': 0.375, 'z': 29.6875}","{'x': -9.75, 'y': 19.75, 'z': -23.6875}",2
26651,1650215282.747,"19:08:02,747000",3142,4974,863,0.016,0.063,-0.003,56,2,953,"{'x': 0.0625, 'y': 0.0625, 'z': 0}","{'x': 1.1875, 'y': 6.75, 'z': -15.5625}",2
26660,1650215282.827,"19:08:02,827000",1579,3953,1436,0.401,0.096,-0.014,-11,-279,1321,"{'x': -70.25, 'y': -4.6875, 'z': 47.4375}","{'x': -7.1875, 'y': 19.6875, 'z': -23.75}",2
26651,1650215282.907,"19:08:02,907000",3145,4972,855,0.016,0.063,-0.003,56,2,953,"{'x': -0.0625, 'y': 0.0625, 'z': 0}","{'x': 1.5625, 'y': 7.1875, 'z': -15.875}",2
26660,1650215282.975,"19:08:02,975000",1675,3887,1437,0.244,0.068,-0.016,-94,0,882,"{'x': -29.375, 'y': 12.1875, 'z': 64.125}","{'x': -4.6875, 'y': 20.6875, 'z': -25.1875}",2
26651,1650215283.065,"19:08:03,065000",3141,4972,848,0.016,0.063,-0.003,54,1,956,"{'x': -0.1875, 'y': 0.125, 'z': 0}","{'x': 0, 'y': 7.1875, 'z': -14.6875}",2
26660,1650215283.145,"19:08:03,145000",1765,3825,1437,0.085,0.079,0.009,32,114,879,"{'x': -6.5625, 'y': 13.25, 'z': 33.875}","{'x': -1.75, 'y': 22.5, 'z': -25}",2
26651,1650215283.225,"19:08:03,225000",3143,4972,836,0.016,0.063,-0.003,56,2,956,"{'x': 0.125, 'y': 0, 'z': 0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -14.6875}",2
26660,1650215283.305,"19:08:03,305000",1858,3776,1441,0.014,0.085,-0.003,127,132,1040,"{'x': 20.1875, 'y': -19.25, 'z': 21.4375}","{'x': 0.0625, 'y': 22.25, 'z': -25}",2
26651,1650215283.397,"19:08:03,397000",3151,4975,819,0.016,0.063,-0.003,55,1,955,"{'x': 0.125, 'y': 0, 'z': 0}","{'x': 1.1875, 'y': 6.75, 'z': -14.25}",2
26660,1650215283.467,"19:08:03,467000",1961,3732,1445,6.257,0.116,-0.008,127,12,839,"{'x': 67, 'y': -17.25, 'z': 12.875}","{'x': -0.25, 'y': 22.5625, 'z': -25.375}",2
26651,1650215283.549,"19:08:03,549000",3146,4973,821,0.016,0.063,-0.003,56,0,953,"{'x': 0.125, 'y': -0.0625, 'z': 0.0625}","{'x': 1.1875, 'y': 7.1875, 'z': -14.25}",2
